movimiento_id,fecha,sku,sucursal_id,tipo_movimiento,cantidad,costo_unitario,costo_total,usuario
MOV-000284,2023-01-07,SKU-1018,SUC-02,entrada,5,233.74,1168.7,USR-01
MOV-000285,2023-01-07,SKU-1000,SUC-03,entrada,9,1627.41,14646.69,USR-13
MOV-000286,2023-01-07,SKU-1022,SUC-04,salida_venta,2,2186.65,4373.3,USR-16
MOV-000287,2023-01-07,SKU-1035,SUC-09,entrada,14,901.11,12615.54,USR-04
MOV-000288,2023-01-07,SKU-1026,SUC-02,devolucion,2,1369.15,2738.3,USR-05
MOV-000289,2023-01-07,SKU-1030,SUC-01,entrada,30,1792.98,53789.4,USR-19
MOV-000290,2023-01-07,SKU-1015,SUC-06,salida_venta,15,676.84,10152.6,USR-03
MOV-000291,2023-01-07,SKU-1008,SUC-09,entrada,50,1680.26,84013.0,USR-01
MOV-000292,2023-01-07,SKU-1037,SUC-03,entrada,31,1152.38,35723.78,USR-19
MOV-000293,2023-01-07,SKU-1009,SUC-06,entrada,46,752.7,34624.2,USR-12
MOV-000294,2023-01-07,SKU-1027,SUC-06,entrada,37,2191.29,81077.73,USR-04
MOV-000295,2023-01-07,SKU-1001,SUC-04,entrada,35,1862.26,65179.1,USR-18
MOV-000296,2023-01-07,SKU-1000,SUC-09,salida_venta,11,1627.41,17901.51,USR-20
MOV-000297,2023-01-07,SKU-1022,SUC-02,entrada,33,2186.65,72159.45,USR-07
MOV-000298,2023-01-07,SKU-1011,SUC-04,ajuste_negativo,2,672.44,1344.88,USR-09
MOV-000299,2023-01-07,SKU-1002,SUC-01,salida_venta,7,306.74,2147.18,USR-05
MOV-000300,2023-01-07,SKU-1011,SUC-01,devolucion,5,672.44,3362.2,USR-07
MOV-000301,2023-01-07,SKU-1031,SUC-03,devolucion,1,1324.26,1324.26,USR-17
MOV-000302,2023-01-07,SKU-1025,SUC-09,salida_venta,2,2204.78,4409.56,USR-16
MOV-000303,2023-01-07,SKU-1024,SUC-07,entrada,29,350.72,10170.88,USR-11
MOV-000304,2023-01-07,SKU-1018,SUC-03,salida_venta,19,233.74,4441.06,USR-18
MOV-000305,2023-01-07,SKU-1009,SUC-04,vencimiento_baja,1,752.7,752.7,USR-05
MOV-000306,2023-01-07,SKU-1009,SUC-05,salida_venta,6,752.7,4516.2,USR-11
MOV-000307,2023-01-07,SKU-1034,SUC-04,salida_venta,6,1210.2,7261.2,USR-15
MOV-000308,2023-01-07,SKU-1032,SUC-06,salida_venta,19,1830.51,34779.69,USR-19
MOV-000309,2023-01-07,SKU-1006,SUC-01,ajuste_negativo,15,1191.81,17877.15,USR-04
MOV-000310,2023-01-07,SKU-1035,SUC-05,entrada,44,901.11,39648.84,USR-04
MOV-000311,2023-01-07,SKU-1003,SUC-10,salida_venta,3,1398.76,4196.28,USR-05
MOV-000312,2023-01-07,SKU-1014,SUC-05,devolucion,5,1037.43,5187.15,USR-12
MOV-000313,2023-01-07,SKU-1021,SUC-05,devolucion,7,1178.01,8246.07,USR-05
MOV-000314,2023-01-07,SKU-1021,SUC-02,devolucion,6,1178.01,7068.06,USR-05
MOV-000315,2023-01-07,SKU-1036,SUC-08,entrada,47,1165.64,54785.08,USR-09
MOV-000316,2023-01-07,SKU-1023,SUC-03,ajuste_negativo,4,470.95,1883.8,USR-09
MOV-000317,2023-01-07,SKU-1028,SUC-06,entrada,12,2488.26,29859.12,USR-05
MOV-000318,2023-01-07,SKU-1014,SUC-10,entrada,2,1037.43,2074.86,USR-11
MOV-000319,2023-01-07,SKU-1005,SUC-07,salida_venta,18,999.42,17989.56,USR-09
MOV-000320,2023-01-07,SKU-1032,SUC-04,salida_venta,12,1830.51,21966.12,USR-02
MOV-000321,2023-01-07,SKU-1036,SUC-10,salida_venta,18,1165.64,20981.52,USR-04
MOV-000322,2023-01-07,SKU-1026,SUC-04,entrada,48,1369.15,65719.2,USR-17
MOV-000323,2023-01-07,SKU-1002,SUC-06,salida_venta,12,306.74,3680.88,USR-13
MOV-000324,2023-01-07,SKU-1017,SUC-08,entrada,22,194.02,4268.44,USR-15
MOV-000325,2023-01-08,SKU-1019,SUC-05,salida_venta,10,2430.01,24300.1,USR-01
MOV-000326,2023-01-08,SKU-1004,SUC-01,devolucion,15,1102.73,16540.95,USR-03
MOV-000327,2023-01-08,SKU-1034,SUC-01,ajuste_negativo,6,1210.2,7261.2,USR-11
MOV-000328,2023-01-08,SKU-1033,SUC-01,salida_venta,14,540.79,7571.06,USR-18
MOV-000329,2023-01-08,SKU-1016,SUC-05,salida_venta,19,956.03,18164.57,USR-15
MOV-000330,2023-01-08,SKU-1033,SUC-09,salida_venta,15,540.79,8111.85,USR-19
MOV-000331,2023-01-08,SKU-1037,SUC-06,devolucion,3,1152.38,3457.14,USR-09
MOV-000332,2023-01-08,SKU-1000,SUC-05,salida_venta,18,1627.41,29293.38,USR-19
MOV-000333,2023-01-08,SKU-1012,SUC-02,salida_venta,6,1957.92,11747.52,USR-14
MOV-000334,2023-01-08,SKU-1036,SUC-04,ajuste_negativo,12,1165.64,13987.68,USR-06
MOV-000335,2023-01-08,SKU-1002,SUC-02,entrada,39,306.74,11962.86,USR-12
MOV-000336,2023-01-08,SKU-1022,SUC-04,entrada,21,2186.65,45919.65,USR-14
MOV-000337,2023-01-08,SKU-1004,SUC-08,salida_venta,12,1102.73,13232.76,USR-20
MOV-000338,2023-01-08,SKU-1036,SUC-05,salida_venta,7,1165.64,8159.48,USR-09
MOV-000339,2023-01-08,SKU-1010,SUC-08,entrada,17,587.01,9979.17,USR-17
MOV-000340,2023-01-08,SKU-1004,SUC-07,entrada,40,1102.73,44109.2,USR-12
MOV-000341,2023-01-08,SKU-1038,SUC-01,salida_venta,8,2103.19,16825.52,USR-20
MOV-000342,2023-01-08,SKU-1013,SUC-03,salida_venta,17,240.18,4083.06,USR-19
MOV-000343,2023-01-08,SKU-1006,SUC-02,entrada,49,1191.81,58398.69,USR-19
MOV-000344,2023-01-08,SKU-1025,SUC-10,salida_venta,8,2204.78,17638.24,USR-02
MOV-000345,2023-01-08,SKU-1018,SUC-04,entrada,37,233.74,8648.38,USR-06
MOV-000346,2023-01-08,SKU-1033,SUC-06,salida_venta,6,540.79,3244.74,USR-03
MOV-000347,2023-01-08,SKU-1020,SUC-08,entrada,37,725.72,26851.64,USR-08
MOV-000348,2023-01-08,SKU-1033,SUC-06,salida_venta,3,540.79,1622.37,USR-05
MOV-000349,2023-01-08,SKU-1007,SUC-08,entrada,13,2087.16,27133.08,USR-12
MOV-000350,2023-01-08,SKU-1021,SUC-08,salida_venta,2,1178.01,2356.02,USR-03
MOV-000351,2023-01-08,SKU-1031,SUC-05,entrada,45,1324.26,59591.7,USR-11
MOV-000352,2023-01-08,SKU-1036,SUC-05,salida_venta,1,1165.64,1165.64,USR-14
MOV-000353,2023-01-08,SKU-1019,SUC-05,salida_venta,11,2430.01,26730.11,USR-12
MOV-000354,2023-01-08,SKU-1000,SUC-08,salida_venta,16,1627.41,26038.56,USR-08
MOV-000355,2023-01-08,SKU-1006,SUC-10,entrada,26,1191.81,30987.06,USR-11
MOV-000356,2023-01-08,SKU-1017,SUC-02,salida_venta,5,194.02,970.1,USR-18
MOV-000357,2023-01-08,SKU-1034,SUC-06,ajuste_negativo,17,1210.2,20573.4,USR-01
MOV-000358,2023-01-08,SKU-1029,SUC-01,salida_venta,13,623.77,8109.01,USR-16
MOV-000359,2023-01-08,SKU-1002,SUC-08,salida_venta,14,306.74,4294.36,USR-04
MOV-000360,2023-01-08,SKU-1037,SUC-09,ajuste_negativo,16,1152.38,18438.08,USR-06
MOV-000361,2023-01-08,SKU-1016,SUC-03,entrada,5,956.03,4780.15,USR-14
MOV-000362,2023-01-08,SKU-1006,SUC-06,entrada,9,1191.81,10726.29,USR-18
MOV-000363,2023-01-08,SKU-1007,SUC-02,ajuste_negativo,20,2087.16,41743.2,USR-06
MOV-000364,2023-01-08,SKU-1018,SUC-09,entrada,34,233.74,7947.16,USR-17
MOV-000365,2023-01-08,SKU-1029,SUC-10,salida_venta,18,623.77,11227.86,USR-02
MOV-000366,2023-01-08,SKU-1032,SUC-03,entrada,19,1830.51,34779.69,USR-03
MOV-000367,2023-01-08,SKU-1012,SUC-02,salida_venta,11,1957.92,21537.12,USR-04
MOV-000368,2023-01-09,SKU-1013,SUC-03,ajuste_negativo,15,240.18,3602.7,USR-14
MOV-000369,2023-01-09,SKU-1028,SUC-04,entrada,2,2488.26,4976.52,USR-15
MOV-000370,2023-01-09,SKU-1033,SUC-06,entrada,8,540.79,4326.32,USR-05
MOV-000371,2023-01-09,SKU-1010,SUC-08,entrada,35,587.01,20545.35,USR-20
MOV-000372,2023-01-09,SKU-1017,SUC-01,salida_venta,14,194.02,2716.28,USR-06
MOV-000373,2023-01-09,SKU-1039,SUC-10,entrada,40,1244.89,49795.6,USR-11
MOV-000374,2023-01-09,SKU-1015,SUC-09,entrada,31,676.84,20982.04,USR-17
MOV-000375,2023-01-09,SKU-1003,SUC-06,devolucion,5,1398.76,6993.8,USR-17
MOV-000376,2023-01-09,SKU-1032,SUC-09,salida_venta,19,1830.51,34779.69,USR-02
MOV-000377,2023-01-09,SKU-1018,SUC-02,salida_venta,3,233.74,701.22,USR-07
MOV-000378,2023-01-09,SKU-1015,SUC-07,entrada,15,676.84,10152.6,USR-12
MOV-000379,2023-01-09,SKU-1002,SUC-02,salida_venta,16,306.74,4907.84,USR-09
MOV-000380,2023-01-09,SKU-1032,SUC-09,entrada,20,1830.51,36610.2,USR-20
MOV-000381,2023-01-09,SKU-1001,SUC-04,entrada,42,1862.26,78214.92,USR-03
MOV-000382,2023-01-09,SKU-1030,SUC-08,entrada,9,1792.98,16136.82,USR-01
MOV-000383,2023-01-09,SKU-1010,SUC-09,entrada,29,587.01,17023.29,USR-06
MOV-000384,2023-01-09,SKU-1023,SUC-09,salida_venta,9,470.95,4238.55,USR-09
MOV-000385,2023-01-09,SKU-1009,SUC-09,salida_venta,6,752.7,4516.2,USR-12
MOV-000386,2023-01-09,SKU-1003,SUC-03,entrada,29,1398.76,40564.04,USR-14
MOV-000387,2023-01-09,SKU-1017,SUC-03,entrada,45,194.02,8730.9,USR-17
MOV-000388,2023-01-09,SKU-1022,SUC-04,devolucion,10,2186.65,21866.5,USR-04
MOV-000389,2023-01-09,SKU-1012,SUC-05,salida_venta,18,1957.92,35242.56,USR-18
MOV-000390,2023-01-09,SKU-1003,SUC-10,entrada,8,1398.76,11190.08,USR-18
MOV-000391,2023-01-09,SKU-1039,SUC-05,salida_venta,17,1244.89,21163.13,USR-08
MOV-000392,2023-01-09,SKU-1014,SUC-08,devolucion,12,1037.43,12449.16,USR-06
MOV-000393,2023-01-09,SKU-1027,SUC-05,salida_venta,1,2191.29,2191.29,USR-20
MOV-000394,2023-01-09,SKU-1007,SUC-08,salida_venta,16,2087.16,33394.56,USR-20
MOV-000395,2023-01-09,SKU-1002,SUC-07,salida_venta,15,306.74,4601.1,USR-12
MOV-000396,2023-01-09,SKU-1014,SUC-02,entrada,7,1037.43,7262.01,USR-08
MOV-000397,2023-01-09,SKU-1025,SUC-02,entrada,16,2204.78,35276.48,USR-03
MOV-000398,2023-01-09,SKU-1001,SUC-09,entrada,3,1862.26,5586.78,USR-05
MOV-000399,2023-01-09,SKU-1039,SUC-01,salida_venta,8,1244.89,9959.12,USR-17
MOV-000400,2023-01-09,SKU-1002,SUC-07,entrada,6,306.74,1840.44,USR-01
MOV-000401,2023-01-09,SKU-1012,SUC-03,entrada,30,1957.92,58737.6,USR-07
MOV-000402,2023-01-09,SKU-1018,SUC-07,salida_venta,9,233.74,2103.66,USR-09
MOV-000403,2023-01-09,SKU-1020,SUC-01,salida_venta,6,725.72,4354.32,USR-16
MOV-000404,2023-01-09,SKU-1012,SUC-02,salida_venta,12,1957.92,23495.04,USR-03
MOV-000405,2023-01-09,SKU-1027,SUC-01,ajuste_negativo,13,2191.29,28486.77,USR-14
MOV-000406,2023-01-09,SKU-1039,SUC-05,salida_venta,14,1244.89,17428.46,USR-19
MOV-000407,2023-01-09,SKU-1024,SUC-02,entrada,16,350.72,5611.52,USR-20
MOV-000408,2023-01-09,SKU-1011,SUC-03,salida_venta,7,672.44,4707.08,USR-15
MOV-000409,2023-01-09,SKU-1015,SUC-02,salida_venta,20,676.84,13536.8,USR-15
MOV-000410,2023-01-09,SKU-1025,SUC-05,salida_venta,7,2204.78,15433.46,USR-16
MOV-000411,2023-01-09,SKU-1027,SUC-07,entrada,3,2191.29,6573.87,USR-08
MOV-000412,2023-01-09,SKU-1018,SUC-07,salida_venta,9,233.74,2103.66,USR-14
MOV-000413,2023-01-09,SKU-1027,SUC-02,entrada,35,2191.29,76695.15,USR-01
MOV-000414,2023-01-09,SKU-1012,SUC-08,salida_venta,11,1957.92,21537.12,USR-08
MOV-000415,2023-01-09,SKU-1015,SUC-10,salida_venta,3,676.84,2030.52,USR-15
MOV-000416,2023-01-09,SKU-1001,SUC-04,devolucion,18,1862.26,33520.68,USR-14
MOV-000417,2023-01-09,SKU-1004,SUC-07,salida_venta,17,1102.73,18746.41,USR-03
MOV-000418,2023-01-09,SKU-1028,SUC-07,salida_venta,9,2488.26,22394.34,USR-15
MOV-000419,2023-01-09,SKU-1006,SUC-06,salida_venta,9,1191.81,10726.29,USR-20
MOV-000420,2023-01-09,SKU-1038,SUC-04,vencimiento_baja,6,2103.19,12619.14,USR-20
MOV-000421,2023-01-09,SKU-1020,SUC-09,devolucion,6,725.72,4354.32,USR-20
MOV-000422,2023-01-09,SKU-1008,SUC-10,entrada,44,1680.26,73931.44,USR-08
MOV-000423,2023-01-09,SKU-1004,SUC-02,entrada,48,1102.73,52931.04,USR-05
MOV-000424,2023-01-09,SKU-1027,SUC-06,entrada,39,2191.29,85460.31,USR-02
MOV-000425,2023-01-09,SKU-1009,SUC-08,salida_venta,14,752.7,10537.8,USR-15
MOV-000426,2023-01-09,SKU-1032,SUC-03,entrada,30,1830.51,54915.3,USR-14
MOV-000427,2023-01-09,SKU-1014,SUC-01,devolucion,3,1037.43,3112.29,USR-05
MOV-000428,2023-01-09,SKU-1013,SUC-04,salida_venta,15,240.18,3602.7,USR-01
MOV-000429,2023-01-09,SKU-1035,SUC-03,entrada,48,901.11,43253.28,USR-05
MOV-000430,2023-01-09,SKU-1025,SUC-04,entrada,19,2204.78,41890.82,USR-18
MOV-000431,2023-01-09,SKU-1039,SUC-08,salida_venta,14,1244.89,17428.46,USR-12
MOV-000432,2023-01-09,SKU-1035,SUC-03,salida_venta,12,901.11,10813.32,USR-20
MOV-000433,2023-01-09,SKU-1027,SUC-04,entrada,25,2191.29,54782.25,USR-06
MOV-000434,2023-01-09,SKU-1010,SUC-08,salida_venta,18,587.01,10566.18,USR-10
MOV-000435,2023-01-09,SKU-1005,SUC-04,entrada,2,999.42,1998.84,USR-05
MOV-000436,2023-01-09,SKU-1022,SUC-06,entrada,27,2186.65,59039.55,USR-14
MOV-000437,2023-01-09,SKU-1004,SUC-02,salida_venta,2,1102.73,2205.46,USR-17
MOV-000438,2023-01-09,SKU-1022,SUC-06,salida_venta,1,2186.65,2186.65,USR-14
MOV-000439,2023-01-09,SKU-1014,SUC-08,vencimiento_baja,8,1037.43,8299.44,USR-06
MOV-000440,2023-01-09,SKU-1023,SUC-09,entrada,49,470.95,23076.55,USR-14
MOV-000441,2023-01-09,SKU-1024,SUC-01,salida_venta,10,350.72,3507.2,USR-13
MOV-000442,2023-01-09,SKU-1015,SUC-01,entrada,21,676.84,14213.64,USR-03
MOV-000443,2023-01-09,SKU-1001,SUC-04,salida_venta,17,1862.26,31658.42,USR-19
MOV-000444,2023-01-09,SKU-1036,SUC-02,ajuste_negativo,6,1165.64,6993.84,USR-02
MOV-000445,2023-01-09,SKU-1007,SUC-03,salida_venta,11,2087.16,22958.76,USR-07
MOV-000446,2023-01-09,SKU-1002,SUC-06,salida_venta,14,306.74,4294.36,USR-03
MOV-000447,2023-01-09,SKU-1003,SUC-10,entrada,48,1398.76,67140.48,USR-03
MOV-000448,2023-01-10,SKU-1001,SUC-01,devolucion,3,1862.26,5586.78,USR-17
MOV-000449,2023-01-10,SKU-1024,SUC-10,salida_venta,12,350.72,4208.64,USR-10
MOV-000450,2023-01-10,SKU-1036,SUC-06,ajuste_negativo,13,1165.64,15153.32,USR-03
MOV-000451,2023-01-10,SKU-1018,SUC-01,entrada,37,233.74,8648.38,USR-12
MOV-000452,2023-01-10,SKU-1007,SUC-06,entrada,20,2087.16,41743.2,USR-19
MOV-000453,2023-01-10,SKU-1002,SUC-04,salida_venta,13,306.74,3987.62,USR-08
MOV-000454,2023-01-10,SKU-1032,SUC-06,salida_venta,9,1830.51,16474.59,USR-20
MOV-000455,2023-01-10,SKU-1030,SUC-05,salida_venta,10,1792.98,17929.8,USR-19
MOV-000456,2023-01-10,SKU-1011,SUC-05,entrada,18,672.44,12103.92,USR-08
MOV-000457,2023-01-10,SKU-1000,SUC-01,salida_venta,7,1627.41,11391.87,USR-15
MOV-000458,2023-01-10,SKU-1004,SUC-07,entrada,21,1102.73,23157.33,USR-11
MOV-000459,2023-01-10,SKU-1009,SUC-08,vencimiento_baja,10,752.7,7527.0,USR-04
MOV-000460,2023-01-10,SKU-1015,SUC-07,entrada,14,676.84,9475.76,USR-15
MOV-000461,2023-01-10,SKU-1007,SUC-10,entrada,41,2087.16,85573.56,USR-18
MOV-000462,2023-01-10,SKU-1038,SUC-05,entrada,4,2103.19,8412.76,USR-09
MOV-000463,2023-01-10,SKU-1035,SUC-01,devolucion,10,901.11,9011.1,USR-15
MOV-000464,2023-01-10,SKU-1003,SUC-07,entrada,33,1398.76,46159.08,USR-16
MOV-000465,2023-01-10,SKU-1015,SUC-05,salida_venta,16,676.84,10829.44,USR-12
MOV-000466,2023-01-10,SKU-1018,SUC-02,entrada,13,233.74,3038.62,USR-01
MOV-000467,2023-01-10,SKU-1035,SUC-06,entrada,30,901.11,27033.3,USR-02
MOV-000468,2023-01-10,SKU-1036,SUC-08,salida_venta,18,1165.64,20981.52,USR-02
MOV-000469,2023-01-10,SKU-1038,SUC-01,salida_venta,18,2103.19,37857.42,USR-17
MOV-000470,2023-01-10,SKU-1036,SUC-10,salida_venta,2,1165.64,2331.28,USR-09
MOV-000471,2023-01-10,SKU-1010,SUC-03,salida_venta,16,587.01,9392.16,USR-03
MOV-000472,2023-01-10,SKU-1026,SUC-05,entrada,24,1369.15,32859.6,USR-03
MOV-000473,2023-01-10,SKU-1026,SUC-01,entrada,21,1369.15,28752.15,USR-04
MOV-000474,2023-01-10,SKU-1029,SUC-10,entrada,39,623.77,24327.03,USR-14
MOV-000475,2023-01-10,SKU-1026,SUC-07,devolucion,14,1369.15,19168.1,USR-05
MOV-000476,2023-01-10,SKU-1011,SUC-02,salida_venta,17,672.44,11431.48,USR-09
MOV-000477,2023-01-10,SKU-1027,SUC-06,entrada,42,2191.29,92034.18,USR-02
MOV-000478,2023-01-10,SKU-1020,SUC-08,salida_venta,9,725.72,6531.48,USR-04
MOV-000479,2023-01-10,SKU-1036,SUC-08,salida_venta,3,1165.64,3496.92,USR-03
MOV-000480,2023-01-10,SKU-1034,SUC-04,devolucion,9,1210.2,10891.8,USR-03
MOV-000481,2023-01-10,SKU-1035,SUC-03,salida_venta,6,901.11,5406.66,USR-04
MOV-000482,2023-01-10,SKU-1024,SUC-08,entrada,18,350.72,6312.96,USR-11
MOV-000483,2023-01-10,SKU-1037,SUC-02,salida_venta,1,1152.38,1152.38,USR-20
MOV-000484,2023-01-10,SKU-1028,SUC-02,salida_venta,7,2488.26,17417.82,USR-07
MOV-000485,2023-01-10,SKU-1006,SUC-05,salida_venta,2,1191.81,2383.62,USR-15
MOV-000486,2023-01-10,SKU-1038,SUC-07,salida_venta,11,2103.19,23135.09,USR-09
MOV-000487,2023-01-10,SKU-1035,SUC-02,salida_venta,5,901.11,4505.55,USR-09
MOV-000488,2023-01-10,SKU-1012,SUC-10,entrada,11,1957.92,21537.12,USR-04
MOV-000489,2023-01-10,SKU-1026,SUC-06,salida_venta,6,1369.15,8214.9,USR-19
MOV-000490,2023-01-10,SKU-1028,SUC-10,salida_venta,10,2488.26,24882.6,USR-06
MOV-000491,2023-01-10,SKU-1022,SUC-07,entrada,12,2186.65,26239.8,USR-19
MOV-000492,2023-01-10,SKU-1035,SUC-07,entrada,1,901.11,901.11,USR-11
MOV-000493,2023-01-10,SKU-1016,SUC-02,ajuste_negativo,15,956.03,14340.45,USR-18
MOV-000494,2023-01-10,SKU-1000,SUC-05,entrada,13,1627.41,21156.33,USR-05
MOV-000495,2023-01-10,SKU-1020,SUC-03,devolucion,12,725.72,8708.64,USR-18
MOV-000496,2023-01-10,SKU-1013,SUC-10,entrada,50,240.18,12009.0,USR-09
MOV-000497,2023-01-10,SKU-1001,SUC-09,salida_venta,4,1862.26,7449.04,USR-11
MOV-000498,2023-01-10,SKU-1008,SUC-04,salida_venta,20,1680.26,33605.2,USR-08
MOV-000499,2023-01-10,SKU-1037,SUC-01,salida_venta,5,1152.38,5761.9,USR-07
MOV-000500,2023-01-10,SKU-1015,SUC-09,entrada,32,676.84,21658.88,USR-11
MOV-000501,2023-01-10,SKU-1020,SUC-07,entrada,3,725.72,2177.16,USR-19
MOV-000502,2023-01-10,SKU-1038,SUC-03,entrada,37,2103.19,77818.03,USR-07
MOV-000503,2023-01-10,SKU-1013,SUC-06,salida_venta,4,240.18,960.72,USR-03
MOV-000504,2023-01-10,SKU-1007,SUC-02,salida_venta,12,2087.16,25045.92,USR-13
MOV-000505,2023-01-10,SKU-1011,SUC-07,salida_venta,6,672.44,4034.64,USR-06
MOV-000506,2023-01-10,SKU-1011,SUC-10,vencimiento_baja,18,672.44,12103.92,USR-07
MOV-000507,2023-01-10,SKU-1013,SUC-10,entrada,34,240.18,8166.12,USR-08
MOV-000508,2023-01-10,SKU-1004,SUC-10,ajuste_negativo,3,1102.73,3308.19,USR-12
MOV-000509,2023-01-10,SKU-1037,SUC-09,salida_venta,10,1152.38,11523.8,USR-13
MOV-000510,2023-01-10,SKU-1011,SUC-05,entrada,1,672.44,672.44,USR-13
MOV-000511,2023-01-10,SKU-1031,SUC-09,entrada,34,1324.26,45024.84,USR-09
MOV-000512,2023-01-10,SKU-1030,SUC-02,salida_venta,5,1792.98,8964.9,USR-16
MOV-000513,2023-01-10,SKU-1011,SUC-07,entrada,17,672.44,11431.48,USR-03
MOV-000514,2023-01-10,SKU-1016,SUC-05,devolucion,8,956.03,7648.24,USR-18
MOV-000515,2023-01-10,SKU-1037,SUC-08,entrada,29,1152.38,33419.02,USR-09
MOV-000516,2023-01-11,SKU-1027,SUC-09,entrada,12,2191.29,26295.48,USR-01
MOV-000517,2023-01-11,SKU-1006,SUC-03,vencimiento_baja,10,1191.81,11918.1,USR-05
MOV-000518,2023-01-11,SKU-1006,SUC-07,salida_venta,5,1191.81,5959.05,USR-10
MOV-000519,2023-01-11,SKU-1017,SUC-09,salida_venta,18,194.02,3492.36,USR-04
MOV-000520,2023-01-11,SKU-1038,SUC-03,salida_venta,15,2103.19,31547.85,USR-15
MOV-000521,2023-01-11,SKU-1023,SUC-05,entrada,50,470.95,23547.5,USR-16
MOV-000522,2023-01-11,SKU-1036,SUC-05,entrada,39,1165.64,45459.96,USR-10
MOV-000523,2023-01-11,SKU-1000,SUC-02,entrada,12,1627.41,19528.92,USR-05
MOV-000524,2023-01-11,SKU-1014,SUC-10,entrada,33,1037.43,34235.19,USR-01
MOV-000525,2023-01-11,SKU-1005,SUC-07,entrada,39,999.42,38977.38,USR-11
MOV-000526,2023-01-11,SKU-1038,SUC-03,entrada,4,2103.19,8412.76,USR-17
MOV-000527,2023-01-11,SKU-1036,SUC-08,entrada,16,1165.64,18650.24,USR-18
MOV-000528,2023-01-11,SKU-1034,SUC-06,entrada,7,1210.2,8471.4,USR-04
MOV-000529,2023-01-11,SKU-1016,SUC-07,entrada,18,956.03,17208.54,USR-09
MOV-000530,2023-01-11,SKU-1023,SUC-06,entrada,23,470.95,10831.85,USR-20
MOV-000531,2023-01-11,SKU-1019,SUC-06,entrada,35,2430.01,85050.35,USR-18
MOV-000532,2023-01-11,SKU-1035,SUC-06,devolucion,15,901.11,13516.65,USR-11
MOV-000533,2023-01-11,SKU-1015,SUC-02,entrada,43,676.84,29104.12,USR-10
MOV-000534,2023-01-11,SKU-1008,SUC-09,salida_venta,13,1680.26,21843.38,USR-02
MOV-000535,2023-01-11,SKU-1019,SUC-06,entrada,30,2430.01,72900.3,USR-03
MOV-000536,2023-01-11,SKU-1034,SUC-06,devolucion,6,1210.2,7261.2,USR-03
MOV-000537,2023-01-11,SKU-1038,SUC-01,entrada,6,2103.19,12619.14,USR-03
MOV-000538,2023-01-11,SKU-1024,SUC-10,salida_venta,8,350.72,2805.76,USR-03
MOV-000539,2023-01-11,SKU-1037,SUC-03,entrada,6,1152.38,6914.28,USR-11
MOV-000540,2023-01-11,SKU-1032,SUC-04,entrada,36,1830.51,65898.36,USR-13
MOV-000541,2023-01-11,SKU-1006,SUC-06,entrada,1,1191.81,1191.81,USR-13
MOV-000542,2023-01-11,SKU-1000,SUC-07,vencimiento_baja,16,1627.41,26038.56,USR-17
MOV-000543,2023-01-11,SKU-1034,SUC-01,salida_venta,19,1210.2,22993.8,USR-06
MOV-000544,2023-01-11,SKU-1015,SUC-03,entrada,30,676.84,20305.2,USR-19
MOV-000545,2023-01-11,SKU-1036,SUC-05,devolucion,17,1165.64,19815.88,USR-01
MOV-000546,2023-01-11,SKU-1006,SUC-02,devolucion,6,1191.81,7150.86,USR-09
MOV-000547,2023-01-11,SKU-1032,SUC-08,entrada,22,1830.51,40271.22,USR-13
MOV-000548,2023-01-11,SKU-1015,SUC-09,salida_venta,1,676.84,676.84,USR-03
MOV-000549,2023-01-11,SKU-1020,SUC-02,vencimiento_baja,14,725.72,10160.08,USR-13
MOV-000550,2023-01-11,SKU-1031,SUC-04,salida_venta,4,1324.26,5297.04,USR-14
MOV-000551,2023-01-11,SKU-1033,SUC-03,entrada,40,540.79,21631.6,USR-10
MOV-000552,2023-01-11,SKU-1005,SUC-10,devolucion,17,999.42,16990.14,USR-03
MOV-000553,2023-01-11,SKU-1033,SUC-04,devolucion,20,540.79,10815.8,USR-13
MOV-000554,2023-01-11,SKU-1000,SUC-01,entrada,40,1627.41,65096.4,USR-15
MOV-000555,2023-01-11,SKU-1008,SUC-02,entrada,32,1680.26,53768.32,USR-06
MOV-000556,2023-01-11,SKU-1022,SUC-08,entrada,12,2186.65,26239.8,USR-04
MOV-000557,2023-01-11,SKU-1003,SUC-05,entrada,26,1398.76,36367.76,USR-07
MOV-000558,2023-01-11,SKU-1038,SUC-06,salida_venta,10,2103.19,21031.9,USR-14
MOV-000559,2023-01-11,SKU-1034,SUC-08,entrada,18,1210.2,21783.6,USR-12
MOV-000560,2023-01-11,SKU-1015,SUC-01,salida_venta,1,676.84,676.84,USR-15
MOV-000561,2023-01-11,SKU-1016,SUC-05,salida_venta,19,956.03,18164.57,USR-07
MOV-000562,2023-01-11,SKU-1009,SUC-06,entrada,7,752.7,5268.9,USR-14
MOV-000563,2023-01-11,SKU-1016,SUC-03,entrada,49,956.03,46845.47,USR-01
MOV-000564,2023-01-12,SKU-1002,SUC-05,salida_venta,9,306.74,2760.66,USR-20
MOV-000565,2023-01-12,SKU-1021,SUC-01,salida_venta,2,1178.01,2356.02,USR-20
MOV-000566,2023-01-12,SKU-1014,SUC-02,salida_venta,17,1037.43,17636.31,USR-09
MOV-000567,2023-01-12,SKU-1025,SUC-08,salida_venta,5,2204.78,11023.9,USR-15
MOV-000568,2023-01-12,SKU-1018,SUC-05,entrada,41,233.74,9583.34,USR-07
